Song,Artist,easy,basic,advanced,expert,master,remaster,title,diffIndex,level
"Help me, ERINNNNNN!!",ビートまりお(COOL&CREATE),2,5.0,6.2,9.8,10.4,-,"Help me, ERINNNNNN!!",1,2.0
Her Dream Is To Be A Fantastic Sorceress,アミティ(CV 菊池志穂)「ぷよぷよ」,1,3.0,6,9.5,10.3,-,Her Dream Is To Be A Fantastic Sorceress,1,1.0
Her Dream Is To Be A Fantastic Sorceress,アミティ(CV 菊池志穂)「ぷよぷよ」,1,3.0,6,9.5,10.3,-,Her Dream Is To Be A Fantastic Sorceress,5,10.3
Her Dream Is To Be A Fantastic Sorceress,アミティ(CV 菊池志穂)「ぷよぷよ」,1,3.0,6,9.5,10.3,-,Her Dream Is To Be A Fantastic Sorceress,4,9.5
Her Dream Is To Be A Fantastic Sorceress,アミティ(CV 菊池志穂)「ぷよぷよ」,1,3.0,6,9.5,10.3,-,Her Dream Is To Be A Fantastic Sorceress,2,3.0
Her Dream Is To Be A Fantastic Sorceress,アミティ(CV 菊池志穂)「ぷよぷよ」,1,3.0,6,9.5,10.3,-,Her Dream Is To Be A Fantastic Sorceress,3,6.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,3,8.3
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,1,4.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,2,6.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,3,8.3
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,4,11.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,5,12.9
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,2,6.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,1,4.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,4,11.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,5,12.9
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,1,4.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,2,6.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,4,11.0
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,5,12.9
Hyper Active,HiTECH NINJA,4,6.0,8.3,11,12.9,-,Hyper Active,3,8.3
I ♥,Junky,2,4.0,6.9,7.7,10.7,-,I ♥,5,10.7
I ♥,Junky,2,4.0,6.9,7.7,10.7,-,I ♥,4,7.7
I ♥,Junky,2,4.0,6.9,7.7,10.7,-,I ♥,3,6.9
I ♥,Junky,2,4.0,6.9,7.7,10.7,-,I ♥,2,4.0
I ♥,Junky,2,4.0,6.9,7.7,10.7,-,I ♥,1,2.0
INFINITE WORLD,SOUND HOLIC feat. Nana Takahashi,2,4.0,7.4,9.2,11.7,-,INFINITE WORLD,3,7.4
INFINITE WORLD,SOUND HOLIC feat. Nana Takahashi,2,4.0,7.4,9.2,11.7,-,INFINITE WORLD,2,4.0
INFINITE WORLD,SOUND HOLIC feat. Nana Takahashi,2,4.0,7.4,9.2,11.7,-,INFINITE WORLD,1,2.0
INFINITE WORLD,SOUND HOLIC feat. Nana Takahashi,2,4.0,7.4,9.2,11.7,-,INFINITE WORLD,5,11.7
INFINITE WORLD,SOUND HOLIC feat. Nana Takahashi,2,4.0,7.4,9.2,11.7,-,INFINITE WORLD,4,9.2
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,4,10.7
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,3,6.8
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,4,10.7
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,3,6.8
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,2,3.0
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,1,1.0
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,5,12.5
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,1,1.0
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,2,3.0
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,3,6.8
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,4,10.7
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,5,12.5
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,1,1.0
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,5,12.5
Ievan Polkka,Otomania feat. 初音ミク,1,3.0,6.8,10.7,12.5,-,Ievan Polkka,2,3.0
Ignis Danse,Yuji Masubuchi 「太鼓の達人」より,2,5.0,7.5,10.8,13.3,-,Ignis Danse,1,2.0
Ignis Danse,Yuji Masubuchi 「太鼓の達人」より,2,5.0,7.5,10.8,13.3,-,Ignis Danse,2,5.0
Ignis Danse,Yuji Masubuchi 「太鼓の達人」より,2,5.0,7.5,10.8,13.3,-,Ignis Danse,3,7.5
Ignis Danse,Yuji Masubuchi 「太鼓の達人」より,2,5.0,7.5,10.8,13.3,-,Ignis Danse,4,10.8
Ignis Danse,Yuji Masubuchi 「太鼓の達人」より,2,5.0,7.5,10.8,13.3,-,Ignis Danse,5,13.3
Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,2,4.0,6.4,10.2,10.7,-,Ignite Infinity,3,6.4
Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,2,4.0,6.4,10.2,10.7,-,Ignite Infinity,1,2.0
Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,2,4.0,6.4,10.2,10.7,-,Ignite Infinity,5,10.7
Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,2,4.0,6.4,10.2,10.7,-,Ignite Infinity,4,10.2
Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,2,4.0,6.4,10.2,10.7,-,Ignite Infinity,2,4.0
Imitation:Loud Lounge,Ino(chronoize),3,5.0,7,10.4,12.4,-,Imitation:Loud Lounge,4,10.4
Imitation:Loud Lounge,Ino(chronoize),3,5.0,7,10.4,12.4,-,Imitation:Loud Lounge,5,12.4
Imitation:Loud Lounge,Ino(chronoize),3,5.0,7,10.4,12.4,-,Imitation:Loud Lounge,2,5.0
Imitation:Loud Lounge,Ino(chronoize),3,5.0,7,10.4,12.4,-,Imitation:Loud Lounge,1,3.0
Imitation:Loud Lounge,Ino(chronoize),3,5.0,7,10.4,12.4,-,Imitation:Loud Lounge,3,7.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),2,5.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),3,7.8
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),4,10.5
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),5,12.7
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),1,3.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),2,5.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),3,7.8
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),4,10.5
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),1,3.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),2,5.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),3,7.8
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),4,10.5
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),5,12.7
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),1,3.0
Imperishable Night 2006 (2016 Refine),ゆうゆ / 篠螺悠那,3,5.0,7.8,10.5,12.7,-,Imperishable Night 2006 (2016 Refine),5,12.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,2,5.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,1,2.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,2,5.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,6,13.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,5,10.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,3,6.8
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,4,8.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,5,10.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,6,13.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,1,2.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,2,5.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,3,6.8
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,4,8.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,5,10.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,6,13.7
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,1,2.0
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,3,6.8
In Chaos,Hiro「Crackin'DJ」,2,5.0,6.8,8,10.7,13.7,In Chaos,4,8.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,5,12.5
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,5,12.5
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,5,12.5
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,4,9.3
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,3,7.8
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,2,5.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,1,3.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,4,9.3
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,3,7.8
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,2,5.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,1,3.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,4,9.3
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,3,7.8
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,1,3.0
Infantoon Fantasy,t+pazolite,3,5.0,7.8,9.3,12.5,-,Infantoon Fantasy,2,5.0
Invitation,れるりり feat.ろん,2,4.0,6.8,8.3,11.7,-,Invitation,2,4.0
Invitation,れるりり feat.ろん,2,4.0,6.8,8.3,11.7,-,Invitation,1,2.0
Invitation,れるりり feat.ろん,2,4.0,6.8,8.3,11.7,-,Invitation,3,6.8
Invitation,れるりり feat.ろん,2,4.0,6.8,8.3,11.7,-,Invitation,4,8.3
Invitation,れるりり feat.ろん,2,4.0,6.8,8.3,11.7,-,Invitation,5,11.7
JACKY [Remix],「バーチャファイター」,2,4.0,6.7,9.6,12.1,-,JACKY [Remix],5,12.1
JACKY [Remix],「バーチャファイター」,2,4.0,6.7,9.6,12.1,-,JACKY [Remix],4,9.6
JACKY [Remix],「バーチャファイター」,2,4.0,6.7,9.6,12.1,-,JACKY [Remix],2,4.0
JACKY [Remix],「バーチャファイター」,2,4.0,6.7,9.6,12.1,-,JACKY [Remix],3,6.7
JACKY [Remix],「バーチャファイター」,2,4.0,6.7,9.6,12.1,-,JACKY [Remix],1,2.0
JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,2,4.0,7.7,9.6,11.5,-,JUMPIN' JUMPIN',5,11.5
JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,2,4.0,7.7,9.6,11.5,-,JUMPIN' JUMPIN',3,7.7
JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,2,4.0,7.7,9.6,11.5,-,JUMPIN' JUMPIN',2,4.0
JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,2,4.0,7.7,9.6,11.5,-,JUMPIN' JUMPIN',1,2.0
JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,2,4.0,7.7,9.6,11.5,-,JUMPIN' JUMPIN',4,9.6
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,4,10.4
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,3,8.2
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,2,5.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,2,5.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,1,3.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,2,5.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,3,8.2
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,5,12.9
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,1,3.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,5,12.9
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,4,10.4
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,3,8.2
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,1,3.0
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,4,10.4
Jack-the-Ripper◆,sasakure.UK,3,5.0,8.2,10.4,12.9,-,Jack-the-Ripper◆,5,12.9
Jimang Shot,じまんぐ,2,4.0,6.8,8.9,11.7,-,Jimang Shot,1,2.0
Jimang Shot,じまんぐ,2,4.0,6.8,8.9,11.7,-,Jimang Shot,2,4.0
Jimang Shot,じまんぐ,2,4.0,6.8,8.9,11.7,-,Jimang Shot,5,11.7
Jimang Shot,じまんぐ,2,4.0,6.8,8.9,11.7,-,Jimang Shot,4,8.9
Jimang Shot,じまんぐ,2,4.0,6.8,8.9,11.7,-,Jimang Shot,3,6.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,3,8.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,1,3.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,2,5.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,3,8.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,4,10.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,1,3.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,2,5.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,3,8.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,4,10.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,5,12.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,2,5.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,5,12.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,1,3.0
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,4,10.8
Jumble Rumble,INNOCENT NOIZE,3,5.0,8,10.8,12.8,-,Jumble Rumble,5,12.8
Jumping!!,Rhodanthe*,2,4.0,6.8,8.4,10.7,-,Jumping!!,4,8.4
Jumping!!,Rhodanthe*,2,4.0,6.8,8.4,10.7,-,Jumping!!,3,6.8
Jumping!!,Rhodanthe*,2,4.0,6.8,8.4,10.7,-,Jumping!!,1,2.0
Jumping!!,Rhodanthe*,2,4.0,6.8,8.4,10.7,-,Jumping!!,2,4.0
Jumping!!,Rhodanthe*,2,4.0,6.8,8.4,10.7,-,Jumping!!,5,10.7
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,5,11.7
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,4,9.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,3,7.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,2,4.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,1,1.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,5,11.7
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,4,9.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,3,7.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,2,4.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,2,4.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,4,9.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,3,7.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,1,1.0
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,5,11.7
Just Be Friends,Dixie Flatline,1,4.0,7,9,11.7,-,Just Be Friends,1,1.0
Justified,MintJam feat.光吉猛修,3,4.0,8.2,11.5,12.9,-,Justified,5,12.9
Justified,MintJam feat.光吉猛修,3,4.0,8.2,11.5,12.9,-,Justified,1,3.0
Justified,MintJam feat.光吉猛修,3,4.0,8.2,11.5,12.9,-,Justified,2,4.0
Justified,MintJam feat.光吉猛修,3,4.0,8.2,11.5,12.9,-,Justified,3,8.2
Justified,MintJam feat.光吉猛修,3,4.0,8.2,11.5,12.9,-,Justified,4,11.5
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,4,10.4
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,1,3.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,4,10.4
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,3,8.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,2,5.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,1,3.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,5,12.8
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,4,10.4
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,3,8.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,5,12.8
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,1,3.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,5,12.8
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,3,8.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,2,5.0
KING is BACK!!,A-One,3,5.0,8,10.4,12.8,-,KING is BACK!!,2,5.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,3,7.5
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,4,9.7
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,5,12.1
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,1,2.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,2,4.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,3,7.5
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,4,9.7
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,5,12.1
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,2,4.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,3,7.5
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,4,9.7
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,5,12.1
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,1,2.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,1,2.0
KISS CANDY FLAVOR,カラフル・サウンズ・ポート,2,4.0,7.5,9.7,12.1,-,KISS CANDY FLAVOR,2,4.0
Kattobi KEIKYU Rider,Sampling Masters MEGA,4,5.0,8.5,11,12.8,-,Kattobi KEIKYU Rider,1,4.0
Kattobi KEIKYU Rider,Sampling Masters MEGA,4,5.0,8.5,11,12.8,-,Kattobi KEIKYU Rider,5,12.8
Kattobi KEIKYU Rider,Sampling Masters MEGA,4,5.0,8.5,11,12.8,-,Kattobi KEIKYU Rider,3,8.5
Kattobi KEIKYU Rider,Sampling Masters MEGA,4,5.0,8.5,11,12.8,-,Kattobi KEIKYU Rider,2,5.0
Kattobi KEIKYU Rider,Sampling Masters MEGA,4,5.0,8.5,11,12.8,-,Kattobi KEIKYU Rider,4,11.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,5,12.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,3,7.8
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,4,10.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,3,7.8
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,2,4.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,1,3.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,5,12.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,4,10.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,1,3.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,3,7.8
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,1,3.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,4,10.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,5,12.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,2,4.0
Kinda Way,good-cool ft. Pete Klassen,3,4.0,7.8,10,12,-,Kinda Way,2,4.0
L'épilogue,SOUND HOLIC feat. Nana Takahashi,2,5.0,7.4,9.9,12.4,-,L'épilogue,1,2.0
L'épilogue,SOUND HOLIC feat. Nana Takahashi,2,5.0,7.4,9.9,12.4,-,L'épilogue,3,7.4
L'épilogue,SOUND HOLIC feat. Nana Takahashi,2,5.0,7.4,9.9,12.4,-,L'épilogue,4,9.9
L'épilogue,SOUND HOLIC feat. Nana Takahashi,2,5.0,7.4,9.9,12.4,-,L'épilogue,5,12.4
L'épilogue,SOUND HOLIC feat. Nana Takahashi,2,5.0,7.4,9.9,12.4,-,L'épilogue,2,5.0
L9,]paraoka,4,6.0,7.5,9.4,12.5,-,L9,3,7.5
L9,]paraoka,4,6.0,7.5,9.4,12.5,-,L9,2,6.0
L9,]paraoka,4,6.0,7.5,9.4,12.5,-,L9,1,4.0
L9,]paraoka,4,6.0,7.5,9.4,12.5,-,L9,5,12.5
L9,]paraoka,4,6.0,7.5,9.4,12.5,-,L9,4,9.4
